"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"6542174236","662469","13379","26 апр 2022 01:59","33:20","2000","14-43","14,43","Dire","Chipsbl","Festblad,  Tablet Kee, Sompi485, death domain, ri","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6541976072","662445","14166","26 апр 2022 10:38","34:52","2092","31-23","31,23","Radiant","Yangon Galacticos","ShØwT, ZawRain, Skill lay, Haw"", Hao","Motivate.Trust Gaming","Tigger, Toy, Boombell, Fearless, Masaros"
"6541923408","662445","14166","26 апр 2022 09:38","35:00","2100","26-11","26,11","Radiant","Yangon Galacticos","ShØwT, ZawRain, Skill lay, Haw"", Hao","Motivate.Trust Gaming","Tigger, Toy, Boombell, Fearless, Masaros"
"6541850323","662431","14166","26 апр 2022 08:00","40:45","2445","23-47","23,47","Dire","Patriots","estel, jikroy, Lym-, MamangDaya, You K","UD VESSUWAN","Teehee, JG, Rupido, LuziFy, Ken"
"6541809118","662431","14166","26 апр 2022 07:02","29:11","1751","35-13","35,13","Radiant","UD VESSUWAN","Teehee, JG, Rupido, LuziFy, Ken","Patriots","estel, jikroy, Lym-, MamangDaya, You K"
"6541399945","662329","13379","25 апр 2022 09:08","49:55","2995","28-37","28,37","Dire","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","Project Armor","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6541332097","662329","13379","25 апр 2022 08:10","32:47","1967","17-25","17,25","Dire","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","Project Armor","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6541232161","662287","13379","25 апр 2022 06:55","39:31","2371","31-23","31,23","Radiant","X3","Velheor, nattynarwhal_, Mastery, antoha, Meh","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6541156508","662287","13379","25 апр 2022 05:55","31:40","1900","7-45","7,45","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","X3","Velheor, nattynarwhal_, Mastery, antoha, Meh"
"6541065927","662287","13379","25 апр 2022 05:00","28:45","1725","26-26","26,26","Dire","X3","Velheor, nattynarwhal_, Mastery, antoha, Meh","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6540554670","662221","14166","25 апр 2022 10:18","21:59","1319","37-9","37,9","Radiant","Army Geniuses","Varizh, db-, Azur4, womy, Hustla","M Y","LionaX, Seri, BeeBie, 花, Stylist"
"6540505738","662221","14166","25 апр 2022 09:22","31:41","1901","9-31","9,31","Dire","M Y","LionaX, Seri, BeeBie, 花, Stylist","Army Geniuses","Varizh, db-, Azur4, womy, Hustla"
"6540449753","662209","14166","25 апр 2022 08:03","36:07","2167","33-38","33,38","Radiant","Execration","Bob, RR, Tino, Palos, Shoyo","KOBOLDS","Fearlssla, Skaði, Valky~, Mudi, FortuneSoul"
"6540407974","662209","14166","25 апр 2022 07:05","28:57","1737","14-38","14,38","Dire","KOBOLDS","Fearlssla, Skaði, Valky~, Mudi, FortuneSoul","Execration","Bob, RR, Tino, Palos, Shoyo"
"6538423024","661626","13379","23 апр 2022 09:56","46:00","2760","27-19","27,19","Radiant","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6538319627","661626","13379","23 апр 2022 08:36","53:20","3200","35-29","35,29","Radiant","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6538223991","661626","13379","23 апр 2022 07:28","41:22","2482","24-11","24,11","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor"
"6538134648","661626","13379","23 апр 2022 06:28","38:03","2283","13-37","13,37","Dire","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6537989666","661626","13379","23 апр 2022 05:00","1:01:13","3673","55-40","55,40","Radiant","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6537764061","661540","13379","23 апр 2022 03:04","21:07","1267","6-18","6,18","Dire","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6537653019","661540","13379","23 апр 2022 02:00","40:53","2453","31-18","31,18","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk"
"6536751963","661308","13379","22 апр 2022 10:20","23:44","1424","5-20","5,20","Dire","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor"
"6536665989","661308","13379","22 апр 2022 09:11","46:01","2761","25-47","25,47","Dire","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk"
"6536570831","661308","13379","22 апр 2022 08:00","43:12","2592","31-21","31,21","Radiant","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk"
"6536435211","661264","13379","22 апр 2022 06:33","41:30","2490","31-12","31,12","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6536349017","661264","13379","22 апр 2022 05:40","27:49","1669","20-39","20,39","Dire","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6536190778","661217","13379","22 апр 2022 04:13","42:05","2525","35-23","35,23","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6536073636","661218","13379","22 апр 2022 03:08","31:03","1863","13-29","13,29","Dire","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~","DGG Esports","SkyLark, Maybe Next Time, Lil pleb, MTD, Lodine"
"6536063785","661217","13379","22 апр 2022 03:03","48:33","2913","37-24","37,24","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6535967209","661218","13379","22 апр 2022 02:00","43:50","2630","31-37","31,37","Radiant","DGG Esports","SkyLark, Maybe Next Time, Lil pleb, MTD, Lodine","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6535967070","661217","13379","22 апр 2022 02:00","37:10","2230","28-18","28,18","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6535272817","661032","13379","21 апр 2022 10:20","53:14","3194","30-36","30,36","Dire","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk"
"6535257531","661026","13379","21 апр 2022 10:05","47:37","2857","28-39","28,39","Dire","Wayfarers","squad1x, MieRo', Immersion, HappyDyurara, lelouch","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6535200960","661032","13379","21 апр 2022 09:15","35:24","2124","12-35","12,35","Dire","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6535189753","661026","13379","21 апр 2022 09:05","34:57","2097","13-31","13,31","Dire","Wayfarers","squad1x, MieRo', Immersion, HappyDyurara, lelouch","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6535120109","661032","13379","21 апр 2022 08:10","41:30","2490","16-19","16,19","Radiant","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6535110691","661026","13379","21 апр 2022 08:00","40:25","2425","22-34","22,34","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd","Wayfarers","squad1x, MieRo', Immersion, HappyDyurara, lelouch"
"6535013259","660994","13379","21 апр 2022 06:50","50:18","3018","16-29","16,29","Dire","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6534930181","660994","13379","21 апр 2022 05:53","30:21","1821","7-33","7,33","Dire","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6534849475","660994","13379","21 апр 2022 05:01","25:04","1504","3-23","3,23","Dire","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6534642279","660948","13379","21 апр 2022 03:00","39:22","2362","21-32","21,32","Dire","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor"
"6534557105","660948","13379","21 апр 2022 02:00","35:18","2118","25-11","25,11","Radiant","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6533863037","660790","13379","20 апр 2022 09:57","25:40","1540","7-36","7,36","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6533801963","660790","13379","20 апр 2022 08:57","36:01","2161","25-34","25,34","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6533727373","660790","13379","20 апр 2022 08:01","27:47","1667","46-16","46,16","Radiant","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6533614458","660754","13379","20 апр 2022 06:37","30:20","1820","12-38","12,38","Dire","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6533521720","660754","13379","20 апр 2022 05:34","34:29","2069","21-18","21,18","Radiant","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6533401036","660725","13379","20 апр 2022 04:24","34:10","2050","23-32","23,32","Dire","Team Empire","Antares, Kiritych~, TSA, DkFogas, Dodren","Wayfarers","squad1x, MieRo', Immersion, HappyDyurara, lelouch"
"6533302252","660724","13379","20 апр 2022 03:21","41:04","2464","36-28","36,28","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd","Nova","weird fishes, хип-хоп маньяк, swedenstrong, paradise', foryou"
"6533272970","660725","13379","20 апр 2022 02:57","54:21","3261","33-52","33,52","Dire","Team Empire","Antares, Kiritych~, TSA, DkFogas, Dodren","Wayfarers","squad1x, MieRo', Immersion, HappyDyurara, lelouch"
"6533191025","660725","13379","20 апр 2022 02:00","31:33","1893","14-27","14,27","Dire","Wayfarers","squad1x, MieRo', Immersion, HappyDyurara, lelouch","Team Empire","Antares, Kiritych~, TSA, DkFogas, Dodren"
"6533190990","660724","13379","20 апр 2022 02:00","44:25","2665","20-24","20,24","Dire","Nova","weird fishes, хип-хоп маньяк, swedenstrong, paradise', foryou","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6532502287","660549","13379","19 апр 2022 09:49","44:51","2691","22-53","22,53","Dire","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6532449637","660549","13379","19 апр 2022 09:01","23:42","1422","12-26","12,26","Dire","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6532382759","660549","13379","19 апр 2022 08:10","25:12","1512","7-29","7,29","Dire","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6532306167","660505","13379","19 апр 2022 07:10","28:00","1680","54-15","54,15","Radiant","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6532217246","660505","13379","19 апр 2022 06:10","34:07","2047","22-27","22,27","Dire","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6532106773","660505","13379","19 апр 2022 05:00","44:39","2679","28-27","28,27","Dire","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don","Virtus.pro","Yamich, DM, Xakoda, Pure, Gpk"
"6532013958","660482","13379","19 апр 2022 04:06","39:02","2342","20-45","20,45","Dire","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6531917461","660482","13379","19 апр 2022 03:08","35:45","2145","14-30","14,30","Dire","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6531901525","660483","13379","19 апр 2022 02:58","28:53","1733","31-14","31,14","Radiant","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6531819899","660483","13379","19 апр 2022 02:00","33:39","2019","29-8","29,8","Radiant","BetBoom Team","Larl, SoNNeikO, Daxak, Noticed, Forcemajor","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6531819619","660482","13379","19 апр 2022 02:00","36:56","2216","33-33","33,33","Radiant","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6528889831","659953","13379","17 апр 2022 02:00","31:15","1875","8-31","8,31","Dire","No Monkey Business","Xannii, Illusion, Elmo, celebrity, Egor","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6527976641","659780","13379","16 апр 2022 10:56","30:00","1800","16-36","16,36","Dire","DGG Esports","Maybe Next Time, Mastermind, Lil pleb, Lodine, Ownedme","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6527884376","659780","13379","16 апр 2022 09:40","53:09","3189","40-42","40,42","Dire","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~","DGG Esports","Maybe Next Time, Mastermind, Lil pleb, Lodine, Ownedme"
"6527768991","659780","13379","16 апр 2022 08:20","52:48","3168","25-35","25,35","Dire","DGG Esports","Maybe Next Time, Mastermind, Lil pleb, Lodine, Ownedme","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6527711022","659711","13379","16 апр 2022 07:38","34:04","2044","13-34","13,34","Dire","Team Empire","BzzIsPerfect, Cooman, TSA, DkFogas, Dodren","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6527666244","659709","13379","16 апр 2022 07:09","38:58","2338","38-30","38,30","Radiant","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch"
"6527598648","659711","13379","16 апр 2022 06:28","41:50","2510","35-33","35,33","Radiant","Team Empire","BzzIsPerfect, Cooman, TSA, DkFogas, Dodren","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6527575471","659709","13379","16 апр 2022 06:14","29:06","1746","27-13","27,13","Radiant","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6527446160","659711","13379","16 апр 2022 05:00","56:05","3365","50-32","50,32","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd","Team Empire","BzzIsPerfect, Cooman, TSA, DkFogas, Dodren"
"6527439528","659709","13379","16 апр 2022 05:00","47:37","2857","47-35","47,35","Radiant","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch"
"6527228818","659677","13379","16 апр 2022 03:10","47:53","2873","40-19","40,19","Radiant","Team Empire","BzzIsPerfect, Cooman, TSA, DkFogas, Dodren","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, TheChosenOne, Int~J"
"6527150440","659677","13379","16 апр 2022 02:19","36:05","2165","19-29","19,29","Dire","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, TheChosenOne, Int~J","Team Empire","BzzIsPerfect, Cooman, TSA, DkFogas, Dodren"
"6525809559","659419","13379","15 апр 2022 05:55","23:08","1388","9-10","9,10","Dire","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6525709204","659419","13379","15 апр 2022 04:59","30:31","1831","17-17","17,17","Radiant","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch"
"6525692398","659406","13379","15 апр 2022 04:50","35:32","2132","35-16","35,16","Radiant","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne"
"6525596531","659406","13379","15 апр 2022 04:00","25:49","1549","12-19","12,19","Dire","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren"
"6525494182","659371","13379","15 апр 2022 03:00","51:23","3083","47-34","47,34","Radiant","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~","No Monkey Business","rari, Xannii, Illusion, Elmo, Egor"
"6525398858","659371","13379","15 апр 2022 02:00","36:53","2213","15-47","15,47","Dire","No Monkey Business","rari, Xannii, Illusion, Elmo, Egor","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6524558143","659183","13379","14 апр 2022 09:25","34:20","2060","15-27","15,27","Dire","Nova","weird fishes, хип-хоп маньяк, swedenstrong, paradise', foryou","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren"
"6524464080","659183","13379","14 апр 2022 08:02","52:52","3172","26-26","26,26","Radiant","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren","Nova","weird fishes, хип-хоп маньяк, swedenstrong, paradise', foryou"
"6524332677","659140","13379","14 апр 2022 06:19","23:37","1417","2-18","2,18","Dire","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6524330086","659139","13379","14 апр 2022 06:15","23:03","1383","10-21","10,21","Dire","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6524199431","659140","13379","14 апр 2022 05:00","45:05","2705","36-25","36,25","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren"
"6524199285","659139","13379","14 апр 2022 05:00","38:06","2286","21-39","21,39","Dire","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6523998087","659115","13379","14 апр 2022 02:58","27:24","1644","15-27","15,27","Dire","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123"
"6523915019","659115","13379","14 апр 2022 02:00","31:06","1866","36-15","36,15","Radiant","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne"
"6523111362","658922","13379","13 апр 2022 09:00","28:49","1729","9-25","9,25","Dire","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, Nicky`Cool , TheChosenOne","Nova","weird fishes, хип-хоп маньяк, swedenstrong, paradise', foryou"
"6523035791","658922","13379","13 апр 2022 08:00","35:44","2144","17-35","17,35","Dire","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, Nicky`Cool , TheChosenOne","Nova","weird fishes, хип-хоп маньяк, swedenstrong, paradise', foryou"
"6522870667","658863","13379","13 апр 2022 06:04","28:57","1737","34-21","34,21","Radiant","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6522773524","658863","13379","13 апр 2022 05:02","31:47","1907","33-14","33,14","Radiant","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don","Rune Eaters","Naive-, ArrOw, AG.Maestro~, Cloud, HAze"
"6522571728","658839","13379","13 апр 2022 03:06","52:36","3156","29-41","29,41","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6522477129","658839","13379","13 апр 2022 02:01","40:10","2410","18-46","18,46","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6521778335","658700","13379","12 апр 2022 10:26","1:07:40","4060","33-25","33,25","Radiant","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, Nicky`Cool , TheChosenOne","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne"
"6521723288","658700","13379","12 апр 2022 09:32","29:37","1777","31-17","31,17","Radiant","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, Nicky`Cool , TheChosenOne"
"6521439113","658601","13379","12 апр 2022 05:54","28:44","1724","14-25","14,25","Dire","Nova","хип-хоп маньяк, So bad, swedenstrong, paradise', foryou","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6521429170","658600","13379","12 апр 2022 05:48","37:04","2224","44-11","44,11","Radiant","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","No Monkey Business","Xannii, Illusion, MieRo', Elmo, Egor"
"6521352436","658601","13379","12 апр 2022 05:00","31:53","1913","19-7","19,7","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Nova","хип-хоп маньяк, So bad, swedenstrong, paradise', foryou"
"6521346974","658600","13379","12 апр 2022 05:01","21:25","1285","12-20","12,20","Dire","No Monkey Business","Xannii, Illusion, MieRo', Elmo, Egor","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6521218103","658572","13379","12 апр 2022 03:47","36:57","2217","24-36","24,36","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren"
"6521063528","658572","13379","12 апр 2022 02:03","27:50","1670","35-20","35,20","Radiant","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","Team Empire","Antares, Cooman, TSA, DkFogas, Dodren"
"6520014845","658380","13379","11 апр 2022 06:00","34:19","2059","38-23","38,23","Radiant","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6519920770","658380","13379","11 апр 2022 05:01","32:04","1924","38-11","38,11","Radiant","Wayfarers","squad1x, MeLes, Immersion, HappyDyurara, lelouch","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6519803705","658353","13379","11 апр 2022 03:54","34:03","2043","17-29","17,29","Dire","Rune Eaters","Naive-, ArrOw, AG.Maestro~, HAze, AIND","No Monkey Business","Xannii, Illusion, MieRo', Elmo, Egor"
"6519724011","658353","13379","11 апр 2022 03:06","23:50","1430","27-9","27,9","Radiant","No Monkey Business","Xannii, Illusion, MieRo', Elmo, Egor","Rune Eaters","Naive-, ArrOw, AG.Maestro~, HAze, AIND"
"6519628733","658353","13379","11 апр 2022 01:59","37:35","2255","32-26","32,26","Radiant","Rune Eaters","Naive-, ArrOw, AG.Maestro~, HAze, AIND","No Monkey Business","Xannii, Illusion, MieRo', Elmo, Egor"
"6518831127","658175","13379","10 апр 2022 09:08","42:27","2547","33-40","33,40","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne"
"6518742088","658175","13379","10 апр 2022 08:00","38:54","2334","14-24","14,24","Dire","Yet Another Team",", xxx, jesv, DarkLord^, Malr1ne","Unique","BLACKARXANGEL, Mannik, LastHero, layme, y0nd"
"6518568876","658106","13379","10 апр 2022 06:04","23:14","1394","7-31","7,31","Dire","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6518458449","658106","13379","10 апр 2022 05:00","35:04","2104","37-17","37,17","Radiant","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don","DGG Esports","Maybe Next Time, Lil pleb, MTD, Lodine, Ownedme"
"6518242008","658050","13379","10 апр 2022 03:03","49:51","2991","39-21","39,21","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, Nicky`Cool , TheChosenOne"
"6518123925","658050","13379","10 апр 2022 02:00","33:50","2030","13-33","13,33","Dire","Nemiga Gaming","VANSKOR, Haaven, Kiritych~, Nicky`Cool , TheChosenOne","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6517089918","657845","13379","09 апр 2022 09:27","23:08","1388","11-29","11,29","Dire","cybercats","MagiskUSH, Fezor, 6ym_6ym, Shigetsu, Proletariy","No Monkey Business","Xannii, Illusion, MieRo', Elmo, Egor"
"6517011160","657845","13379","09 апр 2022 08:30","31:55","1915","41-14","41,14","Radiant","No Monkey Business","Xannii, Illusion, MieRo', Elmo, Egor","cybercats","MagiskUSH, Fezor, 6ym_6ym, Shigetsu, Proletariy"
"6516876900","657734","13379","09 апр 2022 07:02","55:34","3334","39-47","39,47","Dire","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6516759974","657734","13379","09 апр 2022 05:54","45:04","2704","39-24","39,24","Radiant","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~"
"6516656567","657734","13379","09 апр 2022 05:01","26:06","1566","24-5","24,5","Radiant","Ka4kanarskie cyxariki","Fraser , Desperate-, Smony, Hellscream, Munkushi~","HYDRA","Zayac, Askold, Blizzy, Dream`, Le don"
"6516411527","657656","13379","09 апр 2022 02:51","47:08","2828","30-42","30,42","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6516331610","657656","13379","09 апр 2022 02:01","23:57","1437","13-36","13,36","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
